snapshot,issue_id,reward,severity,effort_minutes,created_at
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKUz,7.2590922464081205,HIGH,5,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfbAnMroJnOziKU1,5.5924255797414535,HIGH,20,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKU0,4.25909224640812,MEDIUM,5,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfbPnMroJnOziKU3,4.25909224640812,MEDIUM,5,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfbPnMroJnOziKU2,4.25909224640812,MEDIUM,5,2024-09-24 18:06:34
2024-11-01 00:00:00+00:00,AZLjvU97yTR5NnVSEQjA,7.082008293035236,HIGH,5,2024-10-31 17:46:03
2024-11-01 00:00:00+00:00,AZUWLytz36iphIe0EWXv,1.3820082930352362,INFO,2,2024-10-31 20:16:28
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZq,1.3820082930352362,INFO,2,2024-10-31 17:46:03
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZo,1.3820082930352362,INFO,2,2024-10-31 17:46:03
2024-11-01 00:00:00+00:00,AZLjvTa4yTR5NnVSEQi6,1.0820082930352362,LOW,15,2024-10-31 17:46:03
2024-12-01 00:00:00+00:00,AZLaNeRsSvFIIG06bK-i,7.082600010738045,HIGH,5,2024-10-29 21:21:18
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv-,2.4733341276897747,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv_,2.4733341276897747,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJwA,2.4733341276897747,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN5phrQA7FbocFHFRWK,2.0730099782973577,LOW,5,2024-11-29 20:24:00
2025-01-01 00:00:00+00:00,AZLjvU97yTR5NnVSEQjA,7.082008293035236,HIGH,5,2024-10-31 17:46:03
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uia,4.066642668811244,MEDIUM,5,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uic,2.566642668811243,MEDIUM,20,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uiZ,1.3666426688112434,INFO,2,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uib,0.5666426688112433,LOW,20,2024-12-18 21:13:57
2025-02-01 00:00:00+00:00,AZSP2kJuJPdOgQfbKdia,10.887066760035188,BLOCKER,10,2025-01-22 20:55:35
2025-02-01 00:00:00+00:00,AZUfZqVBKtSkhdc-WL--,4.416792487721139,MEDIUM,2,2025-01-31 18:19:12
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5R,2.4838664869265696,LOW,1,2025-01-30 06:30:53
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5S,2.4838664869265696,LOW,1,2025-01-30 06:30:53
2025-02-01 00:00:00+00:00,AZVExhZeUPviI_xz-uZe,1.417199820259903,INFO,2,2025-01-29 23:50:59
2025-03-01 00:00:00+00:00,AZSP2kJuJPdOgQfbKdiZ,10.887066760035188,BLOCKER,10,2025-01-22 20:55:35
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhg_,10.872240506314984,BLOCKER,10,2025-02-26 05:52:52
2025-03-01 00:00:00+00:00,AZVdfm9nUXLhTExiOTA9,3.2041945074350835,MEDIUM,20,2025-02-28 23:43:07
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhhA,1.4055738396483168,INFO,2,2025-02-26 05:52:52
2025-03-01 00:00:00+00:00,AZVExhXgUPviI_xz-uZd,1.4051161729455757,INFO,2,2025-02-27 00:04:59
2025-04-01 00:00:00+00:00,AZSP2kJuJPdOgQfbKdib,11.47965935262778,BLOCKER,10,2025-01-22 20:55:35
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Do,4.487137664468927,MEDIUM,5,2025-03-28 01:33:22
2025-04-01 00:00:00+00:00,AZXp2g-Vmz7Q4bmkcJv6,2.5172949998086414,LOW,1,2025-03-27 19:26:49
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dn,1.5093598866911493,INFO,2,2025-03-28 01:33:22
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dm,1.5093598866911493,INFO,2,2025-03-28 01:33:22
2025-05-01 00:00:00+00:00,AZVeeIewdQgnNCcfuJdp,11.462055142496869,BLOCKER,10,2025-03-03 23:50:26
2025-05-01 00:00:00+00:00,AZaOO94ORzY-K024VR-5,7.4605411562805095,HIGH,6,2025-04-29 23:45:48
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xY,1.490809765720016,INFO,2,2025-04-29 05:21:57
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xZ,1.490809765720016,INFO,2,2025-04-29 05:21:57
2025-05-01 00:00:00+00:00,AZaADTySoKB3LvCCz2xW,1.490809765720016,INFO,2,2025-04-29 01:50:27
2025-06-01 00:00:00+00:00,AZSP2kJuJPdOgQfbKdiZ,11.47965935262778,BLOCKER,10,2025-01-22 20:55:35
2025-06-01 00:00:00+00:00,AZcjjQXweYx_fPjtUDIM,7.4512431552216,HIGH,5,2025-05-24 01:17:53
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBV,7.429775653562916,HIGH,8,2025-05-23 20:46:40
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBX,7.429775653562916,HIGH,8,2025-05-23 20:46:40
2025-06-01 00:00:00+00:00,AZcjjQYTeYx_fPjtUDIN,2.340132044110489,LOW,20,2025-05-24 01:17:53
2025-07-01 00:00:00+00:00,AZS0HHmAwDTW5qAXy7BD,11.328716611440576,BLOCKER,30,2025-01-29 02:57:32
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE02,4.312368870450661,MEDIUM,20,2025-06-25 17:36:15
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE03,4.238294796376587,MEDIUM,30,2025-06-25 17:36:15
2025-07-01 00:00:00+00:00,AZeoOOGUpWpDxxNZPE04,4.238294796376587,MEDIUM,30,2025-06-24 22:55:48
2025-07-01 00:00:00+00:00,AZeoOOwapWpDxxNZPE05,1.4457022037839944,INFO,2,2025-06-25 17:36:15
2025-08-01 00:00:00+00:00,AZS0HHokwDTW5qAXy7BE,11.476459079519161,BLOCKER,10,2025-01-29 21:54:00
2025-08-01 00:00:00+00:00,AZhhzaapSnxZU9dfTi33,4.37885127129893,MEDIUM,5,2025-07-31 18:29:10
2025-08-01 00:00:00+00:00,AZhhzaIMSnxZU9dfTi3n,4.341814234261893,MEDIUM,10,2025-07-31 18:29:10
2025-08-01 00:00:00+00:00,AZhhzaNESnxZU9dfTi3o,4.341814234261893,MEDIUM,10,2025-07-31 18:29:10
2025-08-01 00:00:00+00:00,AZhhzaOmSnxZU9dfTi3p,4.267740160187819,MEDIUM,20,2025-07-31 18:29:10
2025-09-01 00:00:00+00:00,AZS0HHmAwDTW5qAXy7BD,11.328716611440576,BLOCKER,30,2025-01-29 02:57:32
2025-09-01 00:00:00+00:00,AZjydkKphon5GyfEwx9N,4.2472407827345,MEDIUM,15,2025-08-28 20:39:17
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9L,4.2472407827345,MEDIUM,15,2025-08-28 20:39:17
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9M,4.210203745697463,MEDIUM,20,2025-08-28 20:39:17
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9K,2.210203745697463,LOW,20,2025-08-28 20:39:17
